order_line_id,order_id,order_date,customer_id,repeat_customer,region,channel,acquisition_source,campaign,category,size,color,print_type,design_theme,dtf_supplier,dtf_area_cm2,dtf_cost_per_cm2_ars,base_cost_ars,labor_cost_ars,packaging_cost_ars,shipping_method,shipping_cost_ars,units,price_list_unit_ars,discount_pct,unit_price_final_ars,order_total_ars,cogs_unit_ars,profit_unit_ars,profit_total_ars,delivery_time_days,payment_method,was_returned,defect_type,customer_rating
638,609,2024-05-29,CUST0053,1,GBA Sur,Feria,IG Ads,HotSaleMay,Buzo canguro,XL,Blanco,DTF,Rock,Proveedor A,287,8.48,23902.0,3746.0,701.0,Mensajería CABA,4168.0,4,46340.0,0.085,42380.0,169520.0,31825.26,10554.74,42218.94,4,MercadoPago,0,Ninguno,3.7
694,663,2024-05-29,CUST0005,1,Quilmes,WhatsApp,Google Search,HotSaleMay,Remera unisex,XL,Azul,DTF,Rock,Proveedor C,231,10.09,7800.0,2724.0,486.0,Moto GBA,2865.0,1,27700.0,0.167,23090.0,23090.0,16209.1,6880.9,6880.9,6,Transferencia,0,Ninguno,4.6
890,852,2024-05-29,CUST0117,1,Quilmes,Feria,IG Ads,HotSaleMay,Remera unisex,L,Gris,DTF,Conurbano Nipón,Proveedor A,270,8.9,8550.0,1595.0,731.0,Retiro,0.0,1,19360.0,0.0,19360.0,19360.0,13277.04,6082.96,6082.96,2,Crédito,0,Ninguno,4.4
1277,1220,2024-05-29,CUST0127,0,Quilmes,Instagram,IG Orgánico,HotSaleMay,Remera mujer,M,Blanco,DTF,Vintage,Proveedor B,148,9.07,8281.0,3928.0,759.0,Correo Argentino,3589.0,1,28020.0,0.171,23230.0,23230.0,17896.5,5333.5,5333.5,7,MercadoPago,0,Ninguno,4.5
1519,1449,2024-05-29,CUST0001,1,GBA Sur,Instagram,Boca a boca,HotSaleMay,Oversize,M,Blanco,Serigrafía,Tango,Proveedor A,314,9.4,9896.0,2109.0,770.0,Retiro,0.0,1,24270.0,0.112,21550.0,21550.0,15724.28,5825.72,5825.72,2,MercadoPago,0,Ninguno,4.5
667,638,2024-05-30,CUST0001,1,CABA,Instagram,IG Orgánico,HotSaleMay,Remera unisex,XL,Negro,DTF,Minimalista,Proveedor C,177,10.42,8714.0,2796.0,684.0,Correo Argentino,2700.0,1,26580.0,0.193,21450.0,21450.0,16743.07,4706.93,4706.93,5,MercadoPago,0,Ninguno,4.9
963,921,2024-05-30,CUST0003,1,GBA Sur,Instagram,Feria,HotSaleMay,Remera mujer,XL,Gris,DTF,Minimalista,Proveedor C,189,10.39,7185.0,2373.0,795.0,Retiro,0.0,1,19670.0,0.169,16340.0,16340.0,12312.01,4027.99,4027.99,3,MercadoPago,0,Ninguno,4.3
330,314,2024-05-31,CUST0001,1,GBA Sur,TiendaNube,IG Orgánico,HotSaleMay,Buzo canguro,M,Negro,Serigrafía,Minimalista,Proveedor B,313,8.12,21771.0,3653.0,510.0,Retiro,0.0,1,43180.0,0.09,39300.0,39300.0,28477.0,10823.0,10823.0,2,Débito,0,Ninguno,4.6
538,512,2024-05-31,CUST0001,1,CABA,WhatsApp,Google Search,HotSaleMay,Remera unisex,L,Negro,DTF,Vintage,Proveedor A,196,9.39,8936.0,2826.0,788.0,Correo Argentino,3336.0,1,29870.0,0.0,29870.0,29870.0,17731.57,12138.43,12138.43,7,MercadoPago,0,Ninguno,3.8
989,945,2024-05-31,CUST0036,1,CABA,Feria,IG Orgánico,HotSaleMay,Buzo canguro,L,Azul,DTF UV,Rock,Proveedor B,345,8.39,22582.0,2397.0,530.0,Moto GBA,4152.0,2,48530.0,0.0,48530.0,97060.0,30474.01,18055.99,36111.98,5,Crédito,1,Pegado,3.3
1321,1260,2024-05-31,CUST0009,1,Quilmes,Instagram,IG Orgánico,HotSaleMay,Oversize,XL,Rojo,DTF,Rock,Proveedor A,284,8.67,8369.0,3494.0,732.0,Mensajería CABA,3732.0,1,28650.0,0.098,25840.0,25840.0,18786.39,7053.61,7053.61,3,MercadoPago,0,Ninguno,4.0
1375,1311,2024-05-31,CUST0093,0,Quilmes,WhatsApp,IG Orgánico,HotSaleMay,Tote bag,M,Negro,DTF,Minimalista,Proveedor B,251,8.34,3602.0,2943.0,857.0,Correo Argentino,2721.0,1,21890.0,0.195,17620.0,17620.0,12214.73,5405.27,5405.27,4,Débito,0,Ninguno,4.3
1888,1808,2024-05-31,CUST0018,1,CABA,TiendaNube,IG Ads,HotSaleMay,Remera mujer,XS,Negro,DTF,Tipográfica,Proveedor B,143,8.86,7418.0,2894.0,356.0,Correo Argentino,3728.0,1,23600.0,0.0,23600.0,23600.0,15660.6,7939.4,7939.4,7,Efectivo,0,Ninguno,4.3
763,730,2024-06-01,CUST0017,1,GBA Sur,Feria,IG Orgánico,Ninguna,Buzo canguro,L,Negro,DTF,Rock,Proveedor B,330,9.01,23024.0,3443.0,408.0,Retiro,0.0,3,42310.0,0.0,42310.0,126930.0,29847.52,12462.48,37387.43,3,MercadoPago,0,Ninguno,4.3
1398,1332,2024-06-01,CUST0129,1,GBA Sur,WhatsApp,Google Search,Ninguna,Buzo canguro,L,Rojo,DTF,Tipográfica,Proveedor A,231,9.59,19188.0,3547.0,709.0,Correo Argentino,5050.0,1,48890.0,0.0,48890.0,48890.0,30707.52,18182.48,18182.48,3,Débito,0,Ninguno,4.1
106,103,2024-06-02,CUST0002,1,CABA,Feria,IG Orgánico,Ninguna,Remera mujer,XL,Negro,DTF,Minimalista,Proveedor A,212,8.53,8556.0,2067.0,339.0,Retiro,0.0,1,21390.0,0.0,21390.0,21390.0,12768.65,8621.35,8621.35,2,MercadoPago,0,Ninguno,4.4
320,306,2024-06-02,CUST0004,1,GBA Sur,WhatsApp,IG Orgánico,Ninguna,Remera unisex,XXL,Negro,DTF,Conurbano Nipón,Proveedor C,217,12.02,6883.0,3919.0,462.0,Correo Argentino,4936.0,1,32360.0,0.0,32360.0,32360.0,18808.33,13551.67,13551.67,8,MercadoPago,0,Ninguno,4.2
1009,965,2024-06-02,CUST0024,1,GBA Sur,Instagram,IG Orgánico,Ninguna,Buzo canguro,M,Blanco,Serigrafía,Conurbano Nipón,Proveedor A,287,9.46,19801.0,1779.0,603.0,Mensajería CABA,4440.0,1,45250.0,0.0,45250.0,45250.0,29338.57,15911.43,15911.43,2,Crédito,0,Ninguno,4.7
142,136,2024-06-03,CUST0009,1,CABA,Instagram,IG Ads,Ninguna,Oversize,XXL,Azul,DTF,Tango,Proveedor A,254,9.08,7920.0,3955.0,737.0,Correo Argentino,3382.0,1,29650.0,0.0,29650.0,29650.0,18297.7,11352.3,11352.3,4,MercadoPago,0,Ninguno,4.3
783,748,2024-06-03,CUST0864,1,Quilmes,WhatsApp,IG Ads,Ninguna,Tote bag,S,Gris,DTF,Conurbano Nipón,Proveedor A,242,9.42,3960.0,3652.0,388.0,Correo Argentino,4350.0,2,22840.0,0.0,22840.0,45680.0,12455.7,10384.3,20768.6,4,MercadoPago,0,Ninguno,4.6
630,601,2024-06-04,CUST0003,1,CABA,WhatsApp,Boca a boca,Ninguna,Oversize,XL,Negro,DTF,Tipográfica,Proveedor C,354,10.79,8113.0,2819.0,660.0,Moto GBA,4130.0,1,29590.0,0.0,29590.0,29590.0,19539.07,10050.93,10050.93,7,Crédito,0,Ninguno,4.4
1856,1779,2024-06-04,CUST0001,1,GBA Sur,Feria,IG Ads,Ninguna,Remera unisex,XL,Negro,Serigrafía,Tipográfica,Proveedor C,184,10.14,7382.0,2901.0,872.0,Retiro,0.0,1,21750.0,0.0,21750.0,21750.0,13023.02,8726.98,8726.98,3,MercadoPago,0,Ninguno,4.7
709,678,2024-06-06,CUST0001,1,Quilmes,TiendaNube,Boca a boca,Ninguna,Buzo canguro,L,Negro,DTF,Vintage,Proveedor B,246,8.21,25124.0,1713.0,826.0,Correo Argentino,3510.0,1,47410.0,0.0,47410.0,47410.0,33197.32,14212.68,14212.68,5,MercadoPago,0,Ninguno,3.9
1779,851,2024-06-06,CUST0021,1,GBA Sur,TiendaNube,Google Search,Ninguna,Buzo canguro,XL,Negro,DTF,Tango,Proveedor A,279,9.06,24570.0,3104.0,746.0,Moto GBA,3237.0,1,56270.0,0.0,56270.0,56270.0,34183.15,22086.85,22086.85,4,Crédito,0,Ninguno,3.9
1526,1456,2024-06-07,CUST0001,1,GBA Sur,Instagram,Boca a boca,Ninguna,Buzo canguro,XL,Negro,DTF,Tipográfica,Proveedor A,353,8.78,20085.0,2015.0,679.0,Moto GBA,1894.0,1,44130.0,0.055,41710.0,41710.0,27771.72,13938.28,13938.28,3,Crédito,0,Ninguno,4.5
1544,1474,2024-06-07,CUST0003,1,GBA Sur,TiendaNube,Feria,Ninguna,Oversize,XXL,Azul,Serigrafía,Conurbano Nipón,Proveedor A,248,10.77,7641.0,3625.0,535.0,Mensajería CABA,3870.0,1,31410.0,0.0,31410.0,31410.0,18347.11,13062.89,13062.89,3,Débito,0,Ninguno,4.5
185,177,2024-06-08,CUST0021,1,Quilmes,Instagram,IG Orgánico,Ninguna,Buzo canguro,S,Blanco,DTF,Tango,Proveedor B,302,8.66,22381.0,2761.0,351.0,Mensajería CABA,4139.0,1,48700.0,0.0,48700.0,48700.0,32248.96,16451.04,16451.04,4,MercadoPago,0,Ninguno,4.5
580,551,2024-06-08,CUST0020,1,Quilmes,WhatsApp,IG Ads,Ninguna,Buzo canguro,S,Negro,DTF,Tango,Proveedor B,253,8.78,24759.0,2471.0,885.0,Mensajería CABA,3103.0,2,48790.0,0.0,48790.0,97580.0,31886.18,16903.82,33807.63,5,Crédito,0,Ninguno,4.9
682,651,2024-06-08,CUST0116,1,CABA,Instagram,IG Orgánico,Ninguna,Tote bag,L,Negro,DTF,Tipográfica,Proveedor A,223,9.09,3631.0,3884.0,470.0,Moto GBA,4039.0,2,20300.0,0.0,20300.0,40600.0,12035.16,8264.84,16529.68,2,Transferencia,0,Ninguno,4.8
930,889,2024-06-08,CUST0004,1,Interior,TiendaNube,Boca a boca,Ninguna,Buzo canguro,XL,Blanco,DTF UV,Minimalista,Proveedor A,379,9.79,25653.0,3083.0,552.0,Mensajería CABA,4460.0,1,58630.0,0.0,58630.0,58630.0,37461.77,21168.23,21168.23,3,MercadoPago,0,Ninguno,4.9
1341,1279,2024-06-08,CUST0222,0,CABA,TiendaNube,Google Search,Ninguna,Remera mujer,XL,Azul,DTF,Vintage,Proveedor A,202,9.07,7871.0,2691.0,855.0,Moto GBA,3578.0,1,27450.0,0.098,24770.0,24770.0,16831.87,7938.13,7938.13,4,MercadoPago,0,Ninguno,4.2
1384,1319,2024-06-08,CUST0002,1,GBA Sur,Instagram,IG Ads,Ninguna,Buzo canguro,L,Rojo,DTF,Rock,Proveedor B,289,8.12,25592.0,2965.0,349.0,Mensajería CABA,4199.0,1,51950.0,0.059,48870.0,48870.0,35455.33,13414.67,13414.67,4,MercadoPago,0,Ninguno,4.0
45,43,2024-06-09,CUST0155,0,GBA Sur,WhatsApp,Boca a boca,Ninguna,Buzo canguro,XL,Negro,DTF,Vintage,Proveedor A,252,9.19,21357.0,2872.0,393.0,Correo Argentino,4975.0,3,45190.0,0.0,45190.0,135570.0,28595.95,16594.05,49782.14,7,MercadoPago,0,Ninguno,3.9
909,871,2024-06-09,CUST0002,1,GBA Sur,Feria,Google Search,Ninguna,Buzo canguro,XL,Negro,DTF UV,Rock,Proveedor A,337,8.54,21518.0,2030.0,340.0,Moto GBA,3079.0,4,41760.0,0.0,41760.0,167040.0,27536.05,14223.95,56895.78,2,Transferencia,0,Ninguno,4.2
1977,1891,2024-06-09,CUST0003,1,GBA Sur,Instagram,Google Search,Ninguna,Oversize,L,Blanco,DTF,Conurbano Nipón,Proveedor A,304,8.85,8180.0,2756.0,805.0,Retiro,0.0,1,25930.0,0.054,24530.0,24530.0,14434.77,10095.23,10095.23,2,MercadoPago,0,Ninguno,3.7
1130,1082,2024-06-10,CUST0120,1,Interior,TiendaNube,Google Search,Ninguna,Buzo canguro,M,Negro,DTF UV,Tango,Proveedor B,249,8.27,24881.0,2479.0,533.0,Correo Argentino,5069.0,1,56080.0,0.0,56080.0,56080.0,35018.98,21061.02,21061.02,7,Crédito,0,Ninguno,4.7
1174,1123,2024-06-10,CUST0001,1,Quilmes,Instagram,Boca a boca,Ninguna,Buzo canguro,XL,Negro,DTF,Rock,Proveedor A,267,9.81,21522.0,3065.0,674.0,Retiro,0.0,1,42320.0,0.0,42320.0,42320.0,27884.31,14435.69,14435.69,2,Efectivo,0,Ninguno,4.1
1748,1673,2024-06-10,CUST0004,1,Quilmes,TiendaNube,Boca a boca,Ninguna,Remera unisex,L,Negro,DTF,Minimalista,Proveedor A,292,9.92,8910.0,2154.0,663.0,Moto GBA,2966.0,1,30250.0,0.079,27850.0,27850.0,17587.43,10262.57,10262.57,4,Efectivo,0,Ninguno,4.6
976,932,2024-06-12,CUST0001,1,GBA Sur,WhatsApp,IG Ads,Ninguna,Oversize,XL,Blanco,DTF,Vintage,Proveedor A,247,9.46,8594.0,3096.0,613.0,Moto GBA,3466.0,1,28430.0,0.0,28430.0,28430.0,18104.4,10325.6,10325.6,4,MercadoPago,0,Ninguno,5.0
1653,1582,2024-06-12,CUST0106,1,Quilmes,Instagram,IG Orgánico,Ninguna,Remera unisex,XS,Rojo,DTF,Minimalista,Proveedor B,200,8.42,7068.0,2964.0,861.0,Moto GBA,3433.0,1,26420.0,0.0,26420.0,26420.0,16013.91,10406.09,10406.09,3,Transferencia,0,Ninguno,4.2
225,215,2024-06-14,CUST0001,1,Quilmes,WhatsApp,IG Orgánico,Ninguna,Remera unisex,L,Blanco,DTF,Conurbano Nipón,Proveedor B,280,8.36,8713.0,3851.0,654.0,Mensajería CABA,3773.0,1,30670.0,0.0,30670.0,30670.0,19330.53,11339.47,11339.47,3,Crédito,0,Ninguno,4.3
1119,1071,2024-06-14,CUST0002,1,Interior,Feria,Boca a boca,Ninguna,Buzo canguro,XXL,Negro,DTF,Rock,Proveedor A,333,9.02,18509.0,3219.0,420.0,Retiro,0.0,3,39860.0,0.113,35350.0,106050.0,25154.47,10195.53,30586.6,2,Transferencia,0,Ninguno,3.9
1813,1736,2024-06-14,CUST0001,1,Quilmes,TiendaNube,IG Orgánico,Ninguna,Remera unisex,M,Azul,DTF,Vintage,Proveedor A,264,9.71,6900.0,3794.0,675.0,Mensajería CABA,4322.0,1,29950.0,0.0,29950.0,29950.0,18257.42,11692.58,11692.58,3,MercadoPago,0,Ninguno,4.8
1145,1096,2024-06-15,CUST0002,1,CABA,WhatsApp,Google Search,Ninguna,Remera unisex,S,Azul,DTF UV,Conurbano Nipón,Proveedor B,217,8.17,6977.0,2701.0,759.0,Correo Argentino,2716.0,3,22280.0,0.0,22280.0,66840.0,13119.2,9160.8,27482.41,7,Efectivo,0,Ninguno,4.0
912,873,2024-06-16,CUST0001,1,CABA,WhatsApp,Feria,Ninguna,Buzo canguro,XXL,Blanco,DTF,Rock,Proveedor C,347,10.71,21592.0,2881.0,308.0,Retiro,0.0,1,40290.0,0.0,40290.0,40290.0,28499.42,11790.58,11790.58,4,MercadoPago,1,Descascarado,3.4
639,610,2024-06-17,CUST0529,0,CABA,Feria,IG Orgánico,Ninguna,Buzo canguro,L,Azul,DTF,Tipográfica,Proveedor C,289,10.63,25985.0,3097.0,402.0,Retiro,0.0,2,50320.0,0.0,50320.0,100640.0,32561.54,17758.46,35516.91,5,MercadoPago,0,Ninguno,3.9
927,886,2024-06-17,CUST0085,1,GBA Sur,WhatsApp,IG Ads,Ninguna,Buzo canguro,L,Gris,DTF,Tipográfica,Proveedor A,280,8.88,21722.0,1865.0,644.0,Correo Argentino,4872.0,3,42710.0,0.0,42710.0,128130.0,28344.09,14365.91,43097.74,5,Crédito,0,Ninguno,4.9
1937,926,2024-06-17,CUST0004,1,GBA Sur,Feria,IG Ads,Ninguna,Buzo canguro,XL,Blanco,DTF,Minimalista,Proveedor B,277,8.63,24309.0,3678.0,361.0,Retiro,0.0,1,46200.0,0.0,46200.0,46200.0,30740.59,15459.41,15459.41,3,MercadoPago,0,Ninguno,4.7
1261,1205,2024-06-17,CUST0001,1,GBA Sur,Instagram,IG Orgánico,Ninguna,Remera mujer,L,Azul,DTF,Rock,Proveedor A,144,9.06,6336.0,2561.0,687.0,Moto GBA,3314.0,1,21440.0,0.0,21440.0,21440.0,14206.85,7233.15,7233.15,3,Efectivo,0,Ninguno,4.2
1413,1346,2024-06-17,CUST0001,1,CABA,Feria,IG Orgánico,Ninguna,Remera unisex,XS,Gris,DTF,Rock,Proveedor B,254,8.71,6263.0,1934.0,621.0,Moto GBA,4212.0,1,23130.0,0.0,23130.0,23130.0,15240.58,7889.42,7889.42,3,Transferencia,0,Ninguno,4.0
310,297,2024-06-18,CUST0003,1,GBA Sur,Feria,Google Search,Ninguna,Remera mujer,L,Negro,DTF,Tango,Proveedor C,157,10.99,8521.0,1887.0,442.0,Moto GBA,3265.0,1,26580.0,0.0,26580.0,26580.0,15843.36,10736.64,10736.64,5,Crédito,0,Ninguno,4.3
872,835,2024-06-18,CUST0495,0,Quilmes,Instagram,IG Orgánico,Ninguna,Buzo canguro,XXL,Blanco,Serigrafía,Tango,Proveedor B,262,9.08,24616.0,3772.0,335.0,Correo Argentino,2711.0,2,51480.0,0.0,51480.0,102960.0,32452.98,19027.02,38054.03,8,MercadoPago,0,Ninguno,4.1
62,60,2024-06-19,CUST0007,1,Quilmes,Instagram,IG Orgánico,Ninguna,Remera unisex,L,Verde,DTF,Vintage,Proveedor B,166,7.59,6565.0,1997.0,703.0,Correo Argentino,2887.0,1,22630.0,0.045,21610.0,21610.0,13412.53,8197.47,8197.47,8,Efectivo,0,Ninguno,3.5
936,895,2024-06-19,CUST0001,1,CABA,Instagram,IG Ads,Ninguna,Remera unisex,L,Gris,DTF,Tipográfica,Proveedor A,189,8.67,7192.0,3750.0,355.0,Mensajería CABA,3588.0,1,27150.0,0.0,27150.0,27150.0,16519.42,10630.58,10630.58,3,Efectivo,0,Ninguno,4.6
993,949,2024-06-19,CUST0010,1,Quilmes,Instagram,IG Orgánico,Ninguna,Buzo canguro,S,Negro,DTF,Vintage,Proveedor B,314,8.66,18516.0,2089.0,646.0,Moto GBA,1975.0,1,41010.0,0.0,41010.0,41010.0,25943.9,15066.1,15066.1,5,Crédito,0,Ninguno,3.9
528,502,2024-06-20,CUST0587,0,CABA,TiendaNube,Google Search,Ninguna,Remera unisex,XS,Blanco,DTF,Conurbano Nipón,Proveedor C,268,10.65,8931.0,2514.0,773.0,Retiro,0.0,1,22210.0,0.0,22210.0,22210.0,15075.79,7134.21,7134.21,5,Débito,0,Ninguno,3.9
1209,1157,2024-06-20,CUST0005,1,CABA,TiendaNube,IG Ads,Ninguna,Remera unisex,S,Negro,DTF,Rock,Proveedor A,272,9.21,8573.0,3141.0,497.0,Correo Argentino,3833.0,1,27770.0,0.0,27770.0,27770.0,18551.8,9218.2,9218.2,3,Débito,0,Ninguno,4.5
1220,1167,2024-06-20,CUST0041,1,Quilmes,Instagram,Google Search,Ninguna,Oversize,L,Blanco,DTF,Conurbano Nipón,Proveedor C,329,10.53,7137.0,3492.0,833.0,Retiro,0.0,1,25630.0,0.0,25630.0,25630.0,14927.61,10702.39,10702.39,4,Débito,0,Ninguno,4.0
1534,1464,2024-06-20,CUST0002,1,CABA,Feria,IG Ads,Ninguna,Remera unisex,M,Negro,Serigrafía,Vintage,Proveedor C,258,10.44,6741.0,1885.0,722.0,Mensajería CABA,2198.0,2,19140.0,0.0,19140.0,38280.0,13140.55,5999.45,11998.89,7,Crédito,0,Ninguno,3.9
1973,1887,2024-06-20,CUST0002,1,Interior,TiendaNube,IG Orgánico,Ninguna,Remera mujer,L,Gris,DTF,Rock,Proveedor C,217,11.22,7529.0,2735.0,351.0,Moto GBA,3470.0,2,24790.0,0.0,24790.0,49580.0,14789.31,10000.69,20001.37,6,MercadoPago,1,Descascarado,3.2
941,900,2024-06-21,CUST0002,1,GBA Sur,Instagram,Google Search,Ninguna,Buzo canguro,M,Blanco,DTF,Minimalista,Proveedor C,294,9.78,24893.0,1971.0,740.0,Retiro,0.0,1,46030.0,0.0,46030.0,46030.0,30481.88,15548.12,15548.12,4,Transferencia,0,Ninguno,4.8
1228,1174,2024-06-21,CUST0003,1,CABA,TiendaNube,IG Orgánico,Ninguna,Tote bag,L,Negro,DTF UV,Rock,Proveedor A,211,9.18,3260.0,2629.0,724.0,Moto GBA,4287.0,3,15480.0,0.0,15480.0,46440.0,9982.65,5497.35,16492.06,2,MercadoPago,0,Ninguno,4.8
1564,1493,2024-06-21,CUST0004,1,GBA Sur,Instagram,Boca a boca,Ninguna,Oversize,L,Negro,DTF,Conurbano Nipón,Proveedor A,290,9.15,7864.0,3086.0,601.0,Moto GBA,2223.0,1,24820.0,0.0,24820.0,24820.0,16425.58,8394.42,8394.42,3,MercadoPago,0,Ninguno,4.5
1597,1526,2024-06-21,CUST0002,1,GBA Sur,Instagram,IG Orgánico,Ninguna,Oversize,L,Negro,DTF,Vintage,Proveedor C,277,10.1,7560.0,1621.0,750.0,Correo Argentino,2576.0,3,20920.0,0.0,20920.0,62760.0,13588.81,7331.19,21993.57,8,MercadoPago,0,Ninguno,4.6
493,469,2024-06-23,CUST0054,1,GBA Sur,WhatsApp,IG Ads,Ninguna,Remera mujer,M,Negro,DTF,Rock,Proveedor A,276,9.53,6303.0,2065.0,442.0,Moto GBA,1914.0,1,23250.0,0.0,23250.0,23250.0,13356.51,9893.49,9893.49,2,MercadoPago,0,Ninguno,4.8
618,589,2024-06-23,CUST0002,1,Quilmes,TiendaNube,IG Ads,Ninguna,Buzo canguro,M,Blanco,DTF,Vintage,Proveedor C,330,10.4,22114.0,2486.0,671.0,Moto GBA,3371.0,1,49710.0,0.0,49710.0,49710.0,32073.43,17636.57,17636.57,6,Crédito,0,Ninguno,4.2
1359,1296,2024-06-23,CUST0100,1,CABA,TiendaNube,IG Orgánico,Ninguna,Buzo canguro,XL,Blanco,DTF UV,Tango,Proveedor A,275,8.86,22958.0,1648.0,378.0,Correo Argentino,3813.0,1,48380.0,0.0,48380.0,48380.0,31237.61,17142.39,17142.39,6,Transferencia,0,Ninguno,4.2
150,144,2024-06-24,CUST0107,1,Quilmes,Feria,Google Search,Ninguna,Remera mujer,M,Negro,DTF UV,Minimalista,Proveedor C,217,9.47,8437.0,3674.0,486.0,Retiro,0.0,2,21670.0,0.0,21670.0,43340.0,14652.5,7017.5,14034.99,5,Crédito,0,Ninguno,4.6
602,573,2024-06-24,CUST0001,1,CABA,Feria,IG Ads,Ninguna,Remera mujer,M,Negro,DTF,Rock,Proveedor A,160,9.4,6533.0,2132.0,320.0,Retiro,0.0,3,15660.0,0.0,15660.0,46980.0,10491.75,5168.25,15504.76,1,MercadoPago,0,Ninguno,4.5
324,156,2024-06-25,CUST0002,1,GBA Sur,WhatsApp,IG Ads,Ninguna,Remera unisex,L,Blanco,DTF,Tango,Proveedor C,298,11.66,8701.0,1971.0,320.0,Mensajería CABA,4465.0,3,25360.0,0.0,25360.0,76080.0,15954.97,9405.03,28215.08,7,Crédito,0,Ninguno,4.0
688,657,2024-06-25,CUST0004,1,Quilmes,Instagram,IG Ads,Ninguna,Remera unisex,S,Rojo,DTF,Conurbano Nipón,Proveedor A,236,9.44,8096.0,1617.0,423.0,Moto GBA,2281.0,2,19840.0,0.059,18670.0,37340.0,13500.5,5169.5,10338.99,2,Crédito,0,Ninguno,5.0
65,63,2024-06-26,CUST0001,1,Interior,TiendaNube,IG Orgánico,Ninguna,Remera unisex,XL,Rojo,DTF,Minimalista,Proveedor C,245,10.63,6850.0,3989.0,673.0,Correo Argentino,4268.0,1,31540.0,0.0,31540.0,31540.0,18383.28,13156.72,13156.72,9,MercadoPago,0,Ninguno,4.2
237,226,2024-06-26,CUST0232,1,CABA,Instagram,Boca a boca,Ninguna,Buzo canguro,XL,Gris,DTF,Tango,Proveedor A,330,8.31,19384.0,2736.0,369.0,Moto GBA,3156.0,1,44560.0,0.0,44560.0,44560.0,28385.74,16174.26,16174.26,2,MercadoPago,0,Ninguno,4.6
488,464,2024-06-26,CUST0161,0,GBA Sur,Instagram,IG Ads,Ninguna,Tote bag,S,Rojo,DTF,Tango,Proveedor B,270,7.72,4466.0,2222.0,478.0,Correo Argentino,4339.0,1,20750.0,0.0,20750.0,20750.0,13590.12,7159.88,7159.88,6,MercadoPago,0,Ninguno,4.4
380,363,2024-06-27,CUST0078,1,GBA Sur,WhatsApp,Google Search,Ninguna,Buzo canguro,XXL,Negro,Serigrafía,Minimalista,Proveedor C,286,10.01,18409.0,3783.0,830.0,Mensajería CABA,4181.0,1,48860.0,0.0,48860.0,48860.0,30069.91,18790.09,18790.09,7,Transferencia,1,Pegado,3.5
387,369,2024-06-27,CUST0003,1,Interior,TiendaNube,IG Ads,Ninguna,Remera unisex,L,Rojo,DTF,Rock,Proveedor C,194,10.87,7679.0,2023.0,358.0,Moto GBA,3738.0,1,26480.0,0.114,23470.0,23470.0,15902.92,7567.08,7567.08,5,MercadoPago,0,Ninguno,4.2
2000,1913,2024-06-27,CUST0001,1,Quilmes,Instagram,IG Orgánico,Ninguna,Remera mujer,L,Gris,DTF UV,Conurbano Nipón,Proveedor A,158,9.47,8293.0,3478.0,453.0,Retiro,0.0,1,22550.0,0.0,22550.0,22550.0,13724.65,8825.35,8825.35,2,MercadoPago,0,Ninguno,4.5
657,628,2024-06-28,CUST0100,1,GBA Sur,TiendaNube,IG Orgánico,Ninguna,Oversize,XL,Azul,DTF,Tipográfica,Proveedor A,289,9.16,8839.0,3274.0,796.0,Mensajería CABA,4432.0,1,35300.0,0.0,35300.0,35300.0,19986.01,15313.99,15313.99,3,MercadoPago,0,Ninguno,4.4
145,139,2024-06-29,CUST0006,1,Interior,TiendaNube,Boca a boca,Ninguna,Buzo canguro,L,Blanco,DTF,Conurbano Nipón,Proveedor B,326,9.02,18665.0,2176.0,729.0,Moto GBA,3602.0,1,42960.0,0.113,38090.0,38090.0,28109.48,9980.52,9980.52,4,MercadoPago,0,Ninguno,4.0
670,640,2024-06-29,CUST0002,1,CABA,Feria,IG Orgánico,Ninguna,Remera unisex,S,Blanco,DTF,Vintage,Proveedor A,179,8.47,7989.0,3139.0,502.0,Moto GBA,3097.0,3,21970.0,0.0,21970.0,65910.0,14174.95,7795.05,23385.14,4,Débito,0,Ninguno,4.3
1527,1457,2024-06-29,CUST0754,1,CABA,WhatsApp,IG Ads,Ninguna,Remera unisex,XL,Rojo,DTF,Minimalista,Proveedor B,232,8.49,7789.0,3341.0,806.0,Moto GBA,3381.0,1,27640.0,0.0,27640.0,27640.0,17283.11,10356.89,10356.89,4,MercadoPago,0,Ninguno,4.9
289,277,2024-06-30,CUST0006,1,Quilmes,Instagram,Feria,Ninguna,Buzo canguro,S,Rojo,DTF,Tipográfica,Proveedor A,312,8.73,22756.0,2251.0,613.0,Moto GBA,3030.0,2,48660.0,0.0,48660.0,97320.0,29860.56,18799.44,37598.87,2,MercadoPago,0,Ninguno,4.6
467,443,2024-06-30,CUST0004,1,GBA Sur,Instagram,IG Ads,Ninguna,Oversize,M,Negro,DTF,Rock,Proveedor A,297,8.45,7337.0,3423.0,830.0,Mensajería CABA,3897.0,1,29750.0,0.0,29750.0,29750.0,17998.15,11751.85,11751.85,3,MercadoPago,0,Ninguno,4.8
1851,1774,2024-06-30,CUST0004,1,CABA,Instagram,IG Orgánico,Ninguna,Remera mujer,S,Negro,DTF,Rock,Proveedor A,183,8.3,7131.0,2999.0,854.0,Moto GBA,4209.0,2,21940.0,0.0,21940.0,43880.0,14604.62,7335.38,14670.75,3,MercadoPago,0,Ninguno,4.2
